"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0V710","2020-04-30 19:00:00","34.000","328.000","1.400","28.200","0.530","1010.200","","0.000","-99.000","-99.000","-99.000","30.800","","24.500",""
"C0G840","2020-04-30 19:00:00","32.000","0.000","0.000","25.300","0.640","1010.000","","0.000","-99.000","-99.000","-99.000","30.400","","20.000",""
"C0S890","2020-04-30 19:00:00","238.000","201.000","0.600","21.600","0.970","992.500","","0.000","-99.000","-99.000","-99.000","27.600","","18.500",""
"C0T820","2020-04-30 19:00:00","550.000","0.000","0.200","21.100","0.790","958.400","","0.000","-99.000","-99.000","-99.000","27.600","","13.500",""
"C0F9I0","2020-04-30 19:00:00","194.000","12.000","0.800","24.100","0.770","991.800","","0.000","-99.000","-99.000","-99.000","27.400","","20.000",""
"C0C650","2020-04-30 19:00:00","208.000","0.000","0.000","22.300","0.660","990.800","","0.000","-99.000","-99.000","-99.000","27.200","","17.900",""
"C0R600","2020-04-30 19:00:00","766.000","301.000","1.700","21.500","0.890","929.600","","0.000","-99.000","-99.000","-99.000","25.400","","19.500",""
"C0Z320","2020-04-30 19:00:00","646.000","0.000","0.200","19.100","1.000","944.400","","1.000","-99.000","-99.000","-99.000","26.500","","13.600",""
"C0V210","2020-04-30 19:00:00","734.000","212.000","1.900","23.900","0.610","934.000","","0.000","-99.000","-99.000","-99.000","30.400","","15.500",""
"C0K240","2020-04-30 19:00:00","1132.000","89.000","0.500","17.800","0.990","894.000","","0.000","-99.000","-99.000","-99.000","26.200","","16.700",""
"C0M520","2020-04-30 19:00:00","15.000","31.000","1.300","25.800","0.650","1012.000","","0.000","-99.000","-99.000","-99.000","30.000","","19.900",""
"C0A530","2020-04-30 19:00:00","300.000","131.000","0.300","22.300","0.920","981.200","","0.000","-99.000","-99.000","-99.000","28.400","","16.600",""
"C0E820","2020-04-30 19:00:00","220.000","0.000","0.000","22.500","0.800","989.500","","0.000","-99.000","-99.000","-99.000","28.700","","17.100",""
"C0K450","2020-04-30 19:00:00","35.000","328.000","1.800","25.600","0.620","1009.500","","0.000","-99.000","-99.000","-99.000","30.900","","20.400",""
"C0G760","2020-04-30 19:00:00","53.000","338.000","0.300","26.100","0.730","1010.600","","0.000","-99.000","-99.000","-99.000","30.600","","19.800",""
"CM0120","2020-04-30 19:00:00","4.000","50.000","4.000","25.400","0.660","1013.800","","0.000","-99.000","-99.000","-99.000","27.200","","21.300",""
"C0Z290","2020-04-30 19:00:00","946.000","0.000","0.000","17.900","0.990","912.300","","0.500","-99.000","-99.000","-99.000","21.900","","15.500",""
"C0V680","2020-04-30 19:00:00","40.000","320.000","0.800","29.000","0.530","1009.300","","0.000","-99.000","-99.000","-99.000","30.700","","23.800",""
"C0R760","2020-04-30 19:00:00","336.000","32.000","3.800","22.300","0.880","977.400","","0.000","-99.000","-99.000","-99.000","24.400","","20.400",""
"C0F9U0","2020-04-30 19:00:00","74.000","41.000","1.100","27.700","0.460","1005.700","","0.000","-99.000","-99.000","-99.000","31.400","","21.700",""
"C0AI10","2020-04-30 19:00:00","76.000","188.000","0.800","25.000","0.730","1005.700","","0.000","-99.000","-99.000","-99.000","31.300","","18.900",""
"C0V530","2020-04-30 19:00:00","34.000","339.000","1.200","27.900","0.380","1009.900","","0.000","-99.000","-99.000","-99.000","31.200","","21.100",""
"C0R790","2020-04-30 19:00:00","111.000","54.000","1.900","24.900","0.810","1003.000","","0.000","-99.000","-99.000","-99.000","26.700","","22.700",""
"C0R550","2020-04-30 19:00:00","38.000","213.000","1.800","27.500","0.680","1010.600","","0.000","-99.000","-99.000","-99.000","31.300","","20.600",""
"C0F9L0","2020-04-30 19:00:00","253.000","81.000","0.500","24.900","0.760","985.200","","0.000","-99.000","-99.000","-99.000","28.100","","19.300",""
"C0A950","2020-04-30 19:00:00","60.000","154.000","3.500","23.600","0.910","1008.500","","0.000","11.000","156.000","","24.900","","21.100",""
"C0R160","2020-04-30 19:00:00","45.000","205.000","1.300","27.400","0.590","1008.400","","0.000","-99.000","-99.000","-99.000","32.200","","21.100",""
"C0F9S0","2020-04-30 19:00:00","43.000","306.000","1.100","27.400","0.510","1009.300","","0.000","-99.000","-99.000","-99.000","30.600","","21.200",""
"C0M820","2020-04-30 19:00:00","980.000","207.000","1.300","20.300","0.790","907.800","","0.000","-99.000","-99.000","-99.000","24.800","","15.300",""
"C0G870","2020-04-30 19:00:00","12.000","32.000","1.000","24.500","0.560","1013.400","","0.000","-99.000","-99.000","-99.000","27.400","","19.900",""
"C0R530","2020-04-30 19:00:00","16.000","201.000","1.100","27.300","0.610","1012.300","","0.000","-99.000","-99.000","-99.000","27.500","","22.700",""
"C0O840","2020-04-30 19:00:00","134.000","6.000","0.700","26.200","0.490","997.100","","0.000","-99.000","-99.000","-99.000","30.400","","20.300",""
"C0A890","2020-04-30 19:00:00","40.000","0.000","0.100","24.000","0.810","1010.100","","0.000","-99.000","-99.000","-99.000","27.700","","17.800",""
"C0A660","2020-04-30 19:00:00","97.000","168.000","0.700","23.400","0.780","1003.100","","0.000","-99.000","-99.000","-99.000","27.900","","17.900",""
"C0T9H0","2020-04-30 19:00:00","725.000","312.000","1.500","18.700","0.990","936.400","","6.000","-99.000","-99.000","-99.000","25.000","","16.400",""
"C0R270","2020-04-30 19:00:00","51.000","351.000","1.500","26.000","0.740","1007.300","","0.000","-99.000","-99.000","-99.000","31.100","","23.300",""
"C0O980","2020-04-30 19:00:00","18.000","352.000","1.100","26.700","0.450","1013.000","","0.000","-99.000","-99.000","-99.000","33.200","","19.900",""
"C0T9I0","2020-04-30 19:00:00","152.000","0.000","0.200","22.300","0.970","1000.300","","0.500","-99.000","-99.000","-99.000","26.800","","18.500",""
"C0V760","2020-04-30 19:00:00","30.000","312.000","1.200","29.000","0.490","1011.200","","0.000","-99.000","-99.000","-99.000","31.000","","23.000",""
"C0AG90","2020-04-30 19:00:00","25.000","0.000","0.100","27.400","0.590","1012.300","","0.000","-99.000","-99.000","-99.000","30.900","","19.400",""
"C0R570","2020-04-30 19:00:00","37.000","46.000","1.400","28.200","0.540","1009.000","","0.000","-99.000","-99.000","-99.000","31.500","","22.700",""
"C0O900","2020-04-30 19:00:00","9.000","299.000","0.900","26.800","0.510","1013.100","","0.000","-99.000","-99.000","-99.000","31.200","","20.800",""
"C0AD00","2020-04-30 19:00:00","86.000","187.000","2.000","25.500","0.760","1004.700","","0.000","-99.000","-99.000","-99.000","28.700","","20.200",""
"C0V700","2020-04-30 19:00:00","24.000","329.000","0.600","27.800","0.610","1010.700","","0.000","-99.000","-99.000","-99.000","30.000","","24.500",""
"C0AH00","2020-04-30 19:00:00","38.000","339.000","1.500","25.600","0.700","1009.800","","0.000","-99.000","-99.000","-99.000","30.700","","18.600",""
"C0X080","2020-04-30 19:00:00","2.000","5.000","1.400","25.500","0.710","1013.800","","0.000","-99.000","-99.000","-99.000","32.800","","19.300",""
"C0G910","2020-04-30 19:00:00","42.000","315.000","0.300","26.000","0.610","1008.400","","0.000","-99.000","-99.000","-99.000","28.400","","21.100",""
"C0I480","2020-04-30 19:00:00","2165.000","0.000","0.000","11.800","0.990","791.300","","0.500","-99.000","-99.000","-99.000","17.900","","7.600",""
"C0R710","2020-04-30 19:00:00","117.000","60.000","5.800","25.100","0.790","1002.200","","0.000","-99.000","-99.000","-99.000","28.200","","23.400",""
"C0A860","2020-04-30 19:00:00","362.000","0.000","0.000","21.300","1.000","973.700","","0.000","-99.000","-99.000","-99.000","28.500","","17.500",""
"C0U940","2020-04-30 19:00:00","25.000","166.000","0.500","24.200","0.790","1014.000","","0.000","-99.000","-99.000","-99.000","29.100","","17.600",""
"C0S970","2020-04-30 19:00:00","19.000","323.000","1.300","24.000","0.860","1013.700","","0.000","-99.000","-99.000","-99.000","26.800","","22.400",""
"C0V260","2020-04-30 19:00:00","126.000","260.000","0.800","28.000","0.490","999.900","","0.000","-99.000","-99.000","-99.000","34.100","","20.200",""
"C0H990","2020-04-30 19:00:00","3076.000","214.000","3.600","5.700","0.990","708.200","","0.000","-99.000","-99.000","-99.000","14.000","","2.500",""
"C0F9K0","2020-04-30 19:00:00","30.000","25.000","1.100","24.100","0.790","1009.300","","0.000","-99.000","-99.000","-99.000","25.700","","20.100",""
"C0AH90","2020-04-30 19:00:00","660.000","0.000","0.000","19.500","0.990","944.400","","0.000","-99.000","-99.000","-99.000","23.900","","11.000",""
"C0W150","2020-04-30 19:00:00","42.000","0.000","0.000","22.600","0.820","1010.100","","0.000","-99.000","-99.000","-99.000","28.100","","19.600",""
"C0F000","2020-04-30 19:00:00","273.000","69.000","1.000","23.900","0.680","980.700","","0.000","-99.000","-99.000","-99.000","27.400","","19.200",""
"C0M860","2020-04-30 19:00:00","578.000","0.000","0.000","23.200","0.720","950.100","","0.000","-99.000","-99.000","-99.000","29.000","","17.800",""
"C0K410","2020-04-30 19:00:00","20.000","19.000","1.900","25.700","0.650","1011.100","","0.000","-99.000","-99.000","-99.000","30.200","","21.000",""
"C0R140","2020-04-30 19:00:00","740.000","315.000","0.700","21.800","0.760","934.800","","0.000","-99.000","-99.000","-99.000","27.400","","17.400",""
"C0V800","2020-04-30 19:00:00","256.000","246.000","0.800","27.100","0.560","983.700","","0.000","-99.000","-99.000","-99.000","31.100","","20.100",""
"C0S830","2020-04-30 19:00:00","288.000","7.000","0.900","22.100","0.890","985.300","","0.500","-99.000","-99.000","-99.000","29.400","","20.300",""
"C0S920","2020-04-30 19:00:00","98.000","0.000","0.200","23.800","0.860","1000.400","","0.000","-99.000","-99.000","-99.000","28.700","","19.600",""
"C0V640","2020-04-30 19:00:00","35.000","12.000","1.600","29.100","0.420","1010.000","","0.000","-99.000","-99.000","-99.000","30.000","","21.900",""
"C0K250","2020-04-30 19:00:00","12.000","7.000","0.800","23.800","0.800","1013.100","","0.000","-99.000","-99.000","-99.000","29.200","","17.000",""
"C0R840","2020-04-30 19:00:00","536.000","65.000","3.200","20.800","0.980","955.400","","0.000","8.300","48.000","","24.500","","18.500",""
"C0I410","2020-04-30 19:00:00","180.000","350.000","0.400","26.300","0.590","993.600","","0.000","-99.000","-99.000","-99.000","31.000","","19.400",""
"C0M410","2020-04-30 19:00:00","245.000","341.000","1.600","25.100","0.650","982.700","","0.000","-99.000","-99.000","-99.000","32.600","","18.600",""
"C0F9Z0","2020-04-30 19:00:00","3193.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0G810","2020-04-30 19:00:00","26.000","312.000","0.400","26.600","0.680","1011.200","","0.000","-99.000","-99.000","-99.000","30.300","","21.300",""
"C0U650","2020-04-30 19:00:00","442.000","240.000","0.300","21.000","0.940","966.500","","0.000","-99.000","-99.000","-99.000","26.500","","17.300",""
"C0D660","2020-04-30 19:00:00","65.000","14.000","0.500","25.300","0.670","1006.900","","0.000","-99.000","-99.000","-99.000","28.300","","20.700",""
"C0E540","2020-04-30 19:00:00","32.000","67.000","0.500","22.400","0.840","1011.000","","0.000","-99.000","-99.000","-99.000","28.900","","18.900",""
"C0W170","2020-04-30 19:00:00","42.000","107.000","1.700","22.600","0.880","1009.000","","0.000","-99.000","-99.000","-99.000","23.700","","17.800",""
"C0Z150","2020-04-30 19:00:00","27.000","262.000","0.400","23.100","0.990","1013.900","","7.000","-99.000","-99.000","-99.000","26.200","","18.200",""
"C0S840","2020-04-30 19:00:00","22.000","55.000","2.900","24.900","0.870","1014.900","","0.500","-99.000","-99.000","-99.000","28.800","","21.200",""
"C0H9A0","2020-04-30 19:00:00","1595.000","80.000","0.400","15.900","0.970","848.400","","0.000","-99.000","-99.000","-99.000","23.600","","12.500",""
"C0Z300","2020-04-30 19:00:00","182.000","178.000","1.000","22.600","0.990","996.900","","0.000","-99.000","-99.000","-99.000","27.400","","18.000",""
"C0G730","2020-04-30 19:00:00","27.000","355.000","0.700","23.700","0.880","1011.900","","0.000","-99.000","-99.000","-99.000","27.600","","19.300",""
"C0V730","2020-04-30 19:00:00","33.000","244.000","1.000","28.500","0.450","1011.100","","0.000","-99.000","-99.000","-99.000","31.800","","23.200",""
"C0SA00","2020-04-30 19:00:00","466.000","0.000","0.000","20.700","0.980","963.800","","0.000","-99.000","-99.000","-99.000","27.200","","17.000",""
"C0S900","2020-04-30 19:00:00","27.000","67.000","2.200","25.700","0.820","1013.500","","0.000","-99.000","-99.000","-99.000","27.700","","24.400",""
"C0C480","2020-04-30 19:00:00","105.000","0.000","0.000","24.600","0.520","1002.400","","0.000","-99.000","-99.000","-99.000","30.300","","19.400",""
"C0V720","2020-04-30 19:00:00","15.000","244.000","1.600","28.500","0.510","1012.600","","0.000","-99.000","-99.000","-99.000","30.800","","23.600",""
"C0UA60","2020-04-30 19:00:00","566.000","188.000","1.900","19.400","0.990","952.400","","0.000","-99.000","-99.000","-99.000","24.700","","16.300",""
"C0A980","2020-04-30 19:00:00","11.000","0.000","0.100","25.500","0.630","1013.800","","0.000","-99.000","-99.000","-99.000","29.500","","19.100",""
"C0C670","2020-04-30 19:00:00","250.000","344.000","0.300","23.600","0.600","986.600","","0.000","-99.000","-99.000","-99.000","27.900","","18.100",""
"C0K550","2020-04-30 19:00:00","15.000","355.000","1.100","25.700","0.650","1012.900","","0.000","-99.000","-99.000","-99.000","29.800","","20.600",""
"C0R350","2020-04-30 19:00:00","35.000","54.000","3.300","26.100","0.730","1011.100","","0.000","-99.000","-99.000","-99.000","30.900","","23.400",""
"C0T9F0","2020-04-30 19:00:00","251.000","0.000","0.000","21.800","0.950","988.000","","0.000","-99.000","-99.000","-99.000","28.500","","18.300",""
"C0D390","2020-04-30 19:00:00","146.000","0.000","0.000","22.800","0.760","996.400","","0.000","-99.000","-99.000","-99.000","31.100","","16.700",""
"C0E430","2020-04-30 19:00:00","258.000","184.000","0.500","22.200","0.830","988.600","","0.000","-99.000","-99.000","-99.000","28.700","","17.900",""
"C0O990","2020-04-30 19:00:00","18.000","302.000","0.300","28.000","0.400","1011.700","","0.000","-99.000","-99.000","-99.000","33.300","","20.400",""
"CM0010","2020-04-30 19:00:00","68.000","-99.000","-99.000","25.100","0.650","1007.400","","0.000","-99.000","-99.000","-99.000","31.900","","18.700",""
"C0K500","2020-04-30 19:00:00","12.000","6.000","2.000","25.200","0.660","1011.800","","0.000","-99.000","-99.000","-99.000","29.900","","20.200",""
"C0X260","2020-04-30 19:00:00","39.000","15.000","1.200","26.100","0.680","1010.200","","0.000","-99.000","-99.000","-99.000","30.900","","20.600",""
"C0ACA0","2020-04-30 19:00:00","25.000","0.000","0.000","25.800","0.480","1010.400","","0.000","-99.000","-99.000","-99.000","29.100","","20.400",""
"C0X180","2020-04-30 19:00:00","62.000","0.000","0.000","28.300","0.440","1005.700","","0.000","-99.000","-99.000","-99.000","31.600","","21.100",""
"C0F930","2020-04-30 19:00:00","100.000","0.000","0.000","24.000","0.870","1002.400","","0.000","-99.000","-99.000","-99.000","29.100","","20.700",""
"C0I010","2020-04-30 19:00:00","1562.000","263.000","1.600","15.800","0.960","851.000","","0.000","-99.000","-99.000","-99.000","23.300","","13.200",""
"C0R190","2020-04-30 19:00:00","32.000","191.000","1.100","27.600","0.670","1010.100","","0.000","-99.000","-99.000","-99.000","32.000","","20.800",""
"C0E420","2020-04-30 19:00:00","19.000","0.000","0.000","23.300","0.790","1010.300","","0.000","-99.000","-99.000","-99.000","27.000","","19.300",""
"C0I460","2020-04-30 19:00:00","110.000","49.000","0.600","27.800","0.510","1002.200","","0.000","-99.000","-99.000","-99.000","31.100","","19.900",""
"C0A9F0","2020-04-30 19:00:00","35.000","117.000","1.400","27.100","0.600","1011.000","","0.000","-99.000","-99.000","-99.000","32.100","","20.500",""
"C0F9A0","2020-04-30 19:00:00","425.000","0.000","0.000","24.600","0.620","966.800","","0.000","-99.000","-99.000","-99.000","31.200","","20.300",""
"C0O950","2020-04-30 19:00:00","4.000","336.000","1.400","26.600","0.710","1012.800","","0.000","-99.000","-99.000","-99.000","29.500","","21.400",""
"C0M760","2020-04-30 19:00:00","40.000","350.000","1.000","26.400","0.630","1009.800","","0.000","-99.000","-99.000","-99.000","30.900","","20.800",""
"C0AH70","2020-04-30 19:00:00","34.000","295.000","0.600","27.600","0.510","1011.200","","0.000","-99.000","-99.000","-99.000","31.200","","21.300",""
"C0V250","2020-04-30 19:00:00","298.000","194.000","0.900","26.100","0.530","980.100","","0.000","-99.000","-99.000","-99.000","35.300","","20.000",""
"C0U980","2020-04-30 19:00:00","573.000","147.000","2.500","19.300","1.000","952.800","","0.000","-99.000","-99.000","-99.000","22.800","","16.600",""
"C0S740","2020-04-30 19:00:00","289.000","189.000","1.500","21.300","0.970","984.600","","0.000","-99.000","-99.000","-99.000","25.800","","18.600",""
"C0A940","2020-04-30 19:00:00","49.000","0.000","0.000","23.700","0.870","1009.600","","0.000","-99.000","-99.000","-99.000","28.600","","18.200",""
"C0A920","2020-04-30 19:00:00","196.000","172.000","1.200","23.800","0.800","991.800","","-99.000","-99.000","-99.000","-99.000","28.100","","19.500",""
"C0T870","2020-04-30 19:00:00","135.000","0.000","0.100","21.500","0.990","1000.800","","4.500","-99.000","-99.000","-99.000","26.900","","15.500",""
